Entity,Code,Year,Population,Consumption,Source
Argentina,ARG,1970,23880564,0,Nuclear
Argentina,ARG,1970,23880564,0,Biofuels
Argentina,ARG,1970,23880564,0.056241851,GeoBiomass
Argentina,ARG,1970,23880564,11.72259808,Coal
Argentina,ARG,1970,23880564,278.421936,Oil
Argentina,ARG,1970,23880564,58.54449844,Gas
Argentina,ARG,1971,24259564,0,Wind
Argentina,ARG,1971,24259564,4.57194376,Hydro
Argentina,ARG,1971,24259564,0,Solar
Argentina,ARG,1971,24259564,0,Nuclear
Argentina,ARG,1971,24259564,0,Biofuels
Argentina,ARG,1971,24259564,0.058990739,GeoBiomass
Argentina,ARG,1971,24259564,10.27754211,Coal
Argentina,ARG,1971,24259564,296.4877319,Oil
Argentina,ARG,1971,24259564,63.20277405,Gas
Argentina,ARG,1972,24653172,0,Wind
Argentina,ARG,1972,24653172,4.44330883,Hydro
Argentina,ARG,1972,24653172,0,Solar
Argentina,ARG,1972,24653172,0,Nuclear
Argentina,ARG,1972,24653172,0,Biofuels
Argentina,ARG,1972,24653172,0.076027393,GeoBiomass
Argentina,ARG,1972,24653172,8.651294708,Coal
Argentina,ARG,1972,24653172,295.1728516,Oil
Argentina,ARG,1972,24653172,70.92442322,Gas
Argentina,ARG,1973,25056475,0,Wind
Argentina,ARG,1973,25056475,8.863367081,Hydro
Argentina,ARG,1973,25056475,0,Solar
Argentina,ARG,1973,25056475,0,Nuclear
Argentina,ARG,1973,25056475,0,Biofuels
Argentina,ARG,1973,25056475,0.059970248,GeoBiomass
Argentina,ARG,1973,25056475,9.49652195,Coal
Argentina,ARG,1973,25056475,297.2388,Oil
Argentina,ARG,1973,25056475,80.7077713,Gas
Argentina,ARG,1974,25462305,0,Wind
Argentina,ARG,1974,25462305,14.76916504,Hydro
Argentina,ARG,1974,25462305,0,Solar
Argentina,ARG,1974,25462305,2.939665556,Nuclear
Argentina,ARG,1974,25462305,0,Biofuels
Argentina,ARG,1974,25462305,0.061003231,GeoBiomass
Argentina,ARG,1974,25462305,11.82592201,Coal
Argentina,ARG,1974,25462305,297.097229,Oil
Argentina,ARG,1974,25462305,85.42440033,Gas
Argentina,ARG,1975,25865775,0,Wind
Argentina,ARG,1975,25865775,15.36089325,Hydro
Argentina,ARG,1975,25865775,0,Solar
Argentina,ARG,1975,25865775,7.142024994,Nuclear
Argentina,ARG,1975,25865775,0,Biofuels
Argentina,ARG,1975,25865775,0.063990325,GeoBiomass
Argentina,ARG,1975,25865775,11.51094055,Coal
Argentina,ARG,1975,25865775,281.2694397,Oil
Argentina,ARG,1975,25865775,87.52500153,Gas
Argentina,ARG,1976,26264681,0,Wind
Argentina,ARG,1976,26264681,14.82901192,Hydro
Argentina,ARG,1976,26264681,0,Solar
Argentina,ARG,1976,26264681,7.298088551,Nuclear
Argentina,ARG,1976,26264681,0,Biofuels
Argentina,ARG,1976,26264681,0.060962547,GeoBiomass
Argentina,ARG,1976,26264681,11.64258575,Coal
Argentina,ARG,1976,26264681,290.195282,Oil
Argentina,ARG,1976,26264681,98.51425171,Gas
Argentina,ARG,1977,26661397,0,Wind
Argentina,ARG,1977,26661397,17.05230904,Hydro
Argentina,ARG,1977,26661397,0,Solar
Argentina,ARG,1977,26661397,4.645011902,Nuclear
Argentina,ARG,1977,26661397,0,Biofuels
Argentina,ARG,1977,26661397,0.064003065,GeoBiomass
Argentina,ARG,1977,26661397,11.00850296,Coal
Argentina,ARG,1977,26661397,305.6309814,Oil
Argentina,ARG,1977,26661397,102.8905029,Gas
Argentina,ARG,1978,27061041,0,Wind
Argentina,ARG,1978,27061041,22.90666771,Hydro
Argentina,ARG,1978,27061041,0,Solar
Argentina,ARG,1978,27061041,8.217443466,Nuclear
Argentina,ARG,1978,27061041,0,Biofuels
Argentina,ARG,1978,27061041,0.063972808,GeoBiomass
Argentina,ARG,1978,27061041,13.41919518,Coal
Argentina,ARG,1978,27061041,297.2691345,Oil
Argentina,ARG,1978,27061041,100.0702515,Gas
Argentina,ARG,1979,27471046,0,Wind
Argentina,ARG,1979,27471046,31.51237869,Hydro
Argentina,ARG,1979,27471046,0,Solar
Argentina,ARG,1979,27471046,7.638590336,Nuclear
Argentina,ARG,1979,27471046,0,Biofuels
Argentina,ARG,1979,27471046,0.094983757,GeoBiomass
Argentina,ARG,1979,27471046,12.5016737,Coal
Argentina,ARG,1979,27471046,319.849762,Oil
Argentina,ARG,1979,27471046,102.8905029,Gas
Argentina,ARG,1980,27896532,0,Wind
Argentina,ARG,1980,27896532,44.77142334,Hydro
Argentina,ARG,1980,27896532,0,Solar
Argentina,ARG,1980,27896532,6.639784813,Nuclear
Argentina,ARG,1980,27896532,0,Biofuels
Argentina,ARG,1980,27896532,0.099017628,GeoBiomass
Argentina,ARG,1980,27896532,11.14458942,Coal
Argentina,ARG,1980,27896532,296.9779663,Oil
Argentina,ARG,1980,27896532,112.1292496,Gas
Argentina,ARG,1981,28338514,0,Wind
Argentina,ARG,1981,28338514,43.42277908,Hydro
Argentina,ARG,1981,28338514,0,Solar
Argentina,ARG,1981,28338514,7.990441799,Nuclear
Argentina,ARG,1981,28338514,0,Biofuels
Argentina,ARG,1981,28338514,0.087018013,GeoBiomass
Argentina,ARG,1981,28338514,10.56046677,Coal
Argentina,ARG,1981,28338514,278.565918,Oil
Argentina,ARG,1981,28338514,117.1862488,Gas
Argentina,ARG,1982,28794550,0,Wind
Argentina,ARG,1982,28794550,52.01993561,Hydro
Argentina,ARG,1982,28794550,0,Solar
Argentina,ARG,1982,28794550,5.306152821,Nuclear
Argentina,ARG,1982,28794550,0,Biofuels
Argentina,ARG,1982,28794550,0.114973404,GeoBiomass
Argentina,ARG,1982,28794550,10.66607571,Coal
Argentina,ARG,1982,28794550,265.0183411,Oil
Argentina,ARG,1982,28794550,133.1352539,Gas
Argentina,ARG,1983,29262049,0,Wind
Argentina,ARG,1983,29262049,54.46334076,Hydro
Argentina,ARG,1983,29262049,0,Solar
Argentina,ARG,1983,29262049,9.661738396,Nuclear
Argentina,ARG,1983,29262049,0,Biofuels
Argentina,ARG,1983,29262049,0.154975608,GeoBiomass
Argentina,ARG,1983,29262049,9.679963112,Coal
Argentina,ARG,1983,29262049,268.7532043,Oil
Argentina,ARG,1983,29262049,143.1519928,Gas
Argentina,ARG,1984,29737097,0,Wind
Argentina,ARG,1984,29737097,58.77863693,Hydro
Argentina,ARG,1984,29737097,0,Solar
Argentina,ARG,1984,29737097,13.16890717,Nuclear
Argentina,ARG,1984,29737097,0,Biofuels
Argentina,ARG,1984,29737097,0.114988454,GeoBiomass
Argentina,ARG,1984,29737097,7.185223579,Coal
Argentina,ARG,1984,29737097,255.6005859,Oil
Argentina,ARG,1984,29737097,152.3907471,Gas
Argentina,ARG,1985,30216284,0,Wind
Argentina,ARG,1985,30216284,61.07106781,Hydro
Argentina,ARG,1985,30216284,0,Solar
Argentina,ARG,1985,30216284,16.36111069,Nuclear
Argentina,ARG,1985,30216284,0,Biofuels
Argentina,ARG,1985,30216284,0.120006412,GeoBiomass
Argentina,ARG,1985,30216284,10.59960556,Coal
Argentina,ARG,1985,30216284,237.5202332,Oil
Argentina,ARG,1985,30216284,155.6972504,Gas
Argentina,ARG,1986,30698964,0,Wind
Argentina,ARG,1986,30698964,62.18621063,Hydro
Argentina,ARG,1986,30698964,0,Solar
Argentina,ARG,1986,30698964,16.20504761,Nuclear
Argentina,ARG,1986,30698964,0,Biofuels
Argentina,ARG,1986,30698964,0.123990245,GeoBiomass
Argentina,ARG,1986,30698964,12.10934925,Coal
Argentina,ARG,1986,30698964,249.7189636,Oil
Argentina,ARG,1986,30698964,168.2424927,Gas
Argentina,ARG,1987,31184411,0,Wind
Argentina,ARG,1987,31184411,64.79507446,Hydro
Argentina,ARG,1987,31184411,0,Solar
Argentina,ARG,1987,31184411,18.34453392,Nuclear
Argentina,ARG,1987,31184411,0,Biofuels
Argentina,ARG,1987,31184411,0.10598629,GeoBiomass
Argentina,ARG,1987,31184411,13.43967247,Coal
Argentina,ARG,1987,31184411,266.5530701,Oil
Argentina,ARG,1987,31184411,168.3397522,Gas
Argentina,ARG,1988,31668939,0,Wind
Argentina,ARG,1988,31668939,45.12112427,Hydro
Argentina,ARG,1988,31668939,0,Solar
Argentina,ARG,1988,31668939,16.45191193,Nuclear
Argentina,ARG,1988,31668939,0,Biofuels
Argentina,ARG,1988,31668939,0.12296129,GeoBiomass
Argentina,ARG,1988,31668939,13.77234936,Coal
Argentina,ARG,1988,31668939,268.3337402,Oil
Argentina,ARG,1988,31668939,196.6394958,Gas
Argentina,ARG,1989,32148137,0,Wind
Argentina,ARG,1989,32148137,38.99497986,Hydro
Argentina,ARG,1989,32148137,0,Solar
Argentina,ARG,1989,32148137,14.2982378,Nuclear
Argentina,ARG,1989,32148137,0,Biofuels
Argentina,ARG,1989,32148137,0.106001548,GeoBiomass
Argentina,ARG,1989,32148137,14.90276814,Coal
Argentina,ARG,1989,32148137,246.3207397,Oil
Argentina,ARG,1989,32148137,206.5590057,Gas
Argentina,ARG,1990,32618648,0,Wind
Argentina,ARG,1990,32618648,52.37767029,Hydro
Argentina,ARG,1990,32618648,0,Solar
Argentina,ARG,1990,32618648,20.65994644,Nuclear
Argentina,ARG,1990,32618648,0,Biofuels
Argentina,ARG,1990,32618648,0.133021817,GeoBiomass
Argentina,ARG,1990,32618648,12.26613235,Coal
Argentina,ARG,1990,32618648,229.9597015,Oil
Argentina,ARG,1990,32618648,197.3202515,Gas
Argentina,ARG,1991,33079002,0,Wind
Argentina,ARG,1991,33079002,46.92521286,Hydro
Argentina,ARG,1991,33079002,0,Solar
Argentina,ARG,1991,33079002,22.00776672,Nuclear
Argentina,ARG,1991,33079002,0,Biofuels
Argentina,ARG,1991,33079002,0.131008103,GeoBiomass
Argentina,ARG,1991,33079002,10.79401207,Coal
Argentina,ARG,1991,33079002,240.2567139,Oil
Argentina,ARG,1991,33079002,200.9185028,Gas
Argentina,ARG,1992,33529320,0,Wind
Argentina,ARG,1992,33529320,56.6709671,Hydro
Argentina,ARG,1992,33529320,0,Solar
Argentina,ARG,1992,33529320,20.09244347,Nuclear
Argentina,ARG,1992,33529320,0,Biofuels
Argentina,ARG,1992,33529320,0.129985929,GeoBiomass
Argentina,ARG,1992,33529320,12.1681633,Coal
Argentina,ARG,1992,33529320,252.6929779,Oil
Argentina,ARG,1992,33529320,217.2565002,Gas
Argentina,ARG,1993,33970103,0,Wind
Argentina,ARG,1993,33970103,70.28263092,Hydro
Argentina,ARG,1993,33970103,0,Solar
Argentina,ARG,1993,33970103,21.99074173,Nuclear
Argentina,ARG,1993,33970103,0,Biofuels
Argentina,ARG,1993,33970103,0.095995083,GeoBiomass
Argentina,ARG,1993,33970103,8.069987297,Coal
Argentina,ARG,1993,33970103,247.7533112,Oil
Argentina,ARG,1993,33970103,229.4127502,Gas
Argentina,ARG,1994,34402669,0,Wind
Argentina,ARG,1994,34402669,80.686409,Hydro
Argentina,ARG,1994,34402669,0,Solar
Argentina,ARG,1994,34402669,23.36693573,Nuclear
Argentina,ARG,1994,34402669,0,Biofuels
Argentina,ARG,1994,34402669,0.099004395,GeoBiomass
Argentina,ARG,1994,34402669,7.065106869,Coal
Argentina,ARG,1994,34402669,261.4820557,Oil
Argentina,ARG,1994,34402669,235.8312531,Gas
Argentina,ARG,1995,34828168,0,Wind
Argentina,ARG,1995,34828168,78.37110138,Hydro
Argentina,ARG,1995,34828168,0,Solar
Argentina,ARG,1995,34828168,20.04988098,Nuclear
Argentina,ARG,1995,34828168,0,Biofuels
Argentina,ARG,1995,34828168,0.119016126,GeoBiomass
Argentina,ARG,1995,34828168,7.414152622,Coal
Argentina,ARG,1995,34828168,259.5302734,Oil
Argentina,ARG,1995,34828168,262.4777527,Gas
Argentina,ARG,1996,35246376,0.028440278,Wind
Argentina,ARG,1996,35246376,66.4485321,Hydro
Argentina,ARG,1996,35246376,0,Solar
Argentina,ARG,1996,35246376,21.1650238,Nuclear
Argentina,ARG,1996,35246376,0,Biofuels
Argentina,ARG,1996,35246376,0.223020643,GeoBiomass
Argentina,ARG,1996,35246376,7.766816139,Coal
Argentina,ARG,1996,35246376,259.7977295,Oil
Argentina,ARG,1996,35246376,301.1832581,Gas
Argentina,ARG,1997,35657438,0.043148335,Wind
Argentina,ARG,1997,35657438,82.57293701,Hydro
Argentina,ARG,1997,35657438,0,Solar
Argentina,ARG,1997,35657438,22.58945656,Nuclear
Argentina,ARG,1997,35657438,0,Biofuels
Argentina,ARG,1997,35657438,0.178758517,GeoBiomass
Argentina,ARG,1997,35657438,6.12771368,Coal
Argentina,ARG,1997,35657438,275.286377,Oil
Argentina,ARG,1997,35657438,277.5515137,Gas
Argentina,ARG,1998,36063451,0.096223332,Wind
Argentina,ARG,1998,36063451,78.28778076,Hydro
Argentina,ARG,1998,36063451,5.02778E-05,Solar
Argentina,ARG,1998,36063451,21.14799881,Nuclear
Argentina,ARG,1998,36063451,0,Biofuels
Argentina,ARG,1998,36063451,0.20689325,GeoBiomass
Argentina,ARG,1998,36063451,8.237409592,Coal
Argentina,ARG,1998,36063451,283.2720947,Oil
Argentina,ARG,1998,36063451,296.7097473,Gas
Argentina,ARG,1999,36467218,0.102846943,Wind
Argentina,ARG,1999,36467218,63.27008057,Hydro
Argentina,ARG,1999,36467218,7.69444E-05,Solar
Argentina,ARG,1999,36467218,20.16338158,Nuclear
Argentina,ARG,1999,36467218,0,Biofuels
Argentina,ARG,1999,36467218,0.261999965,GeoBiomass
Argentina,ARG,1999,36467218,9.885469437,Coal
Argentina,ARG,1999,36467218,286.9597473,Oil
Argentina,ARG,1999,36467218,314.7009888,Gas
Argentina,ARG,2000,36870796,0.102779165,Wind
Argentina,ARG,2000,36870796,84.49668121,Hydro
Argentina,ARG,2000,36870796,0.000106389,Solar
Argentina,ARG,2000,36870796,17.5273304,Nuclear
Argentina,ARG,2000,36870796,0,Biofuels
Argentina,ARG,2000,36870796,0.38602829,GeoBiomass
Argentina,ARG,2000,36870796,7.512647152,Coal
Argentina,ARG,2000,36870796,264.8978271,Oil
Argentina,ARG,2000,36870796,322.9672546,Gas
Argentina,ARG,2001,37275644,0.145012215,Wind
Argentina,ARG,2001,37275644,107.464798,Hydro
Argentina,ARG,2001,37275644,0.000126389,Solar
Argentina,ARG,2001,37275644,19.89995193,Nuclear
Argentina,ARG,2001,37275644,0,Biofuels
Argentina,ARG,2001,37275644,0.362998247,GeoBiomass
Argentina,ARG,2001,37275644,6.156852245,Coal
Argentina,ARG,2001,37275644,245.2950134,Oil
Argentina,ARG,2001,37275644,302.3502502,Gas
Argentina,ARG,2002,37681743,0.214256942,Wind
Argentina,ARG,2002,37681743,104.4325027,Hydro
Argentina,ARG,2002,37681743,0.000137222,Solar
Argentina,ARG,2002,37681743,16.30405045,Nuclear
Argentina,ARG,2002,37681743,0,Biofuels
Argentina,ARG,2002,37681743,0.529980183,GeoBiomass
Argentina,ARG,2002,37681743,4.586296558,Coal
Argentina,ARG,2002,37681743,232.8151703,Oil
Argentina,ARG,2002,37681743,294.3757629,Gas
Argentina,ARG,2003,38087866,0.226076394,Wind
Argentina,ARG,2003,38087866,98.02586365,Hydro
Argentina,ARG,2003,38087866,0.000188611,Solar
Argentina,ARG,2003,38087866,21.0557785,Nuclear
Argentina,ARG,2003,38087866,0,Biofuels
Argentina,ARG,2003,38087866,0.880598545,GeoBiomass
Argentina,ARG,2003,38087866,5.593864918,Coal
Argentina,ARG,2003,38087866,237.4220581,Oil
Argentina,ARG,2003,38087866,336.2904968,Gas
Argentina,ARG,2004,38491970,0.208764166,Wind
Argentina,ARG,2004,38491970,87.78204346,Hydro
Argentina,ARG,2004,38491970,0.000201667,Solar
Argentina,ARG,2004,38491970,21.75952911,Nuclear
Argentina,ARG,2004,38491970,0,Biofuels
Argentina,ARG,2004,38491970,0.867512345,GeoBiomass
Argentina,ARG,2004,38491970,9.51981926,Coal
Argentina,ARG,2004,38491970,254.6864471,Oil
Argentina,ARG,2004,38491970,368.0912476,Gas
Argentina,ARG,2005,38892924,0.20536305,Wind
Argentina,ARG,2005,38892924,97.9749527,Hydro
Argentina,ARG,2005,38892924,0.000231944,Solar
Argentina,ARG,2005,38892924,18.88508034,Nuclear
Argentina,ARG,2005,38892924,0,Biofuels
Argentina,ARG,2005,38892924,0.916499794,GeoBiomass
Argentina,ARG,2005,38892924,10.96164513,Coal
Argentina,ARG,2005,38892924,266.7581177,Oil
Argentina,ARG,2005,38892924,392.8900146,Gas
Argentina,ARG,2006,39289876,0.198153883,Wind
Argentina,ARG,2006,39289876,108.1686707,Hydro
Argentina,ARG,2006,39289876,0.000256111,Solar
Argentina,ARG,2006,39289876,21.08171844,Nuclear
Argentina,ARG,2006,39289876,0,Biofuels
Argentina,ARG,2006,39289876,1.046308994,GeoBiomass
Argentina,ARG,2006,39289876,9.923820496,Coal
Argentina,ARG,2006,39289876,281.3517456,Oil
Argentina,ARG,2006,39289876,406.5050049,Gas
Argentina,ARG,2007,39684303,0.174161673,Wind
Argentina,ARG,2007,39684303,88.27874756,Hydro
Argentina,ARG,2007,39684303,0.000308333,Solar
Argentina,ARG,2007,39684303,19.68281174,Nuclear
Argentina,ARG,2007,39684303,0,Biofuels
Argentina,ARG,2007,39684303,1.070851445,GeoBiomass
Argentina,ARG,2007,39684303,14.3603611,Coal
Argentina,ARG,2007,39684303,313.7455444,Oil
Argentina,ARG,2007,39684303,427.1220093,Gas
Argentina,ARG,2008,40080159,0.117885001,Wind
Argentina,ARG,2008,40080159,87.67295837,Hydro
Argentina,ARG,2008,40080159,0.000402778,Solar
Argentina,ARG,2008,40080159,19.9380722,Nuclear
Argentina,ARG,2008,40080159,0,Biofuels
Argentina,ARG,2008,40080159,1.205980062,GeoBiomass
Argentina,ARG,2008,40080159,17.51606941,Coal
Argentina,ARG,2008,40080159,317.0516663,Oil
Argentina,ARG,2008,40080159,431.8872375,Gas
Argentina,ARG,2009,40482786,0.102859721,Wind
Argentina,ARG,2009,40482786,96.67862701,Hydro
Argentina,ARG,2009,40482786,0.0002125,Solar
Argentina,ARG,2009,40482786,21.92941856,Nuclear
Argentina,ARG,2009,40482786,0,Biofuels
Argentina,ARG,2009,40482786,1.188935757,GeoBiomass
Argentina,ARG,2009,40482786,9.620938301,Coal
Argentina,ARG,2009,40482786,303.0577087,Oil
Argentina,ARG,2009,40482786,418.3555908,Gas
Argentina,ARG,2010,40788453,0.07036528,Wind
Argentina,ARG,2010,40788453,92.59305573,Hydro
Argentina,ARG,2010,40788453,0.000238333,Solar
Argentina,ARG,2010,40788453,19.20336151,Nuclear
Argentina,ARG,2010,40788453,5.923413754,Biofuels
Argentina,ARG,2010,40788453,1.442359805,GeoBiomass
Argentina,ARG,2010,40788453,13.47208023,Coal
Argentina,ARG,2010,40788453,328.1579895,Oil
Argentina,ARG,2010,40788453,420.874176,Gas
Argentina,ARG,2011,41261490,0.07335417,Wind
Argentina,ARG,2011,41261490,86.03396606,Hydro
Argentina,ARG,2011,41261490,0.004444445,Solar
Argentina,ARG,2011,41261490,16.94203949,Nuclear
Argentina,ARG,2011,41261490,8.745168686,Biofuels
Argentina,ARG,2011,41261490,1.419131398,GeoBiomass
Argentina,ARG,2011,41261490,14.61864567,Coal
Argentina,ARG,2011,41261490,340.0057678,Oil
Argentina,ARG,2011,41261490,438.3978882,Gas
Argentina,ARG,2012,41733271,1.014137745,Wind
Argentina,ARG,2012,41733271,79.96690369,Hydro
Argentina,ARG,2012,41733271,0.022416666,Solar
Argentina,ARG,2012,41733271,16.84462357,Nuclear
Argentina,ARG,2012,41733271,10.79793262,Biofuels
Argentina,ARG,2012,41733271,1.484552979,GeoBiomass
Argentina,ARG,2012,41733271,13.66918087,Coal
Argentina,ARG,2012,41733271,361.2564087,Oil
Argentina,ARG,2012,41733271,456.6420898,Gas
Argentina,ARG,2013,42202935,1.235581398,Wind
Argentina,ARG,2013,42202935,89.31569672,Hydro
Argentina,ARG,2013,42202935,0.041083056,Solar
Argentina,ARG,2013,42202935,16.23316574,Nuclear
Argentina,ARG,2013,42202935,11.90239716,Biofuels
Argentina,ARG,2013,42202935,1.606663465,GeoBiomass
Argentina,ARG,2013,42202935,14.93930244,Coal
Argentina,ARG,2013,42202935,383.7835083,Oil
Argentina,ARG,2013,42202935,460.276886,Gas
Argentina,ARG,2014,42669500,1.678261638,Wind
Argentina,ARG,2014,42669500,87.82000732,Hydro
Argentina,ARG,2014,42669500,0.043193888,Solar
Argentina,ARG,2014,42669500,14.33441162,Nuclear
Argentina,ARG,2014,42669500,13.89124489,Biofuels
Argentina,ARG,2014,42669500,1.482859015,GeoBiomass
Argentina,ARG,2014,42669500,15.89171696,Coal
Argentina,ARG,2014,42669500,379.9156189,Oil
Argentina,ARG,2014,42669500,461.5498047,Gas
Argentina,ARG,2015,43131966,1.597834706,Wind
Argentina,ARG,2015,43131966,87.08390808,Hydro
Argentina,ARG,2015,43131966,0.039540835,Solar
Argentina,ARG,2015,43131966,18.1899395,Nuclear
Argentina,ARG,2015,43131966,15.13098526,Biofuels
Argentina,ARG,2015,43131966,1.517351031,GeoBiomass
Argentina,ARG,2015,43131966,15.81412888,Coal
Argentina,ARG,2015,43131966,387.3086548,Oil
Argentina,ARG,2015,43131966,466.5256958,Gas
Argentina,ARG,2016,43590368,1.46530056,Wind
Argentina,ARG,2016,43590368,79.64933777,Hydro
Argentina,ARG,2016,43590368,0.038209446,Solar
Argentina,ARG,2016,43590368,21.28312492,Nuclear
Argentina,ARG,2016,43590368,16.03718185,Biofuels
Argentina,ARG,2016,43590368,1.138809443,GeoBiomass
Argentina,ARG,2016,43590368,12.18864155,Coal
Argentina,ARG,2016,43590368,375.29422,Oil
Argentina,ARG,2016,43590368,482.1000977,Gas
Argentina,ARG,2017,44044811,1.627557278,Wind
Argentina,ARG,2017,44044811,84.08155823,Hydro
Argentina,ARG,2017,44044811,0.043690279,Solar
Argentina,ARG,2017,44044811,15.54731178,Nuclear
Argentina,ARG,2017,44044811,18.42794609,Biofuels
Argentina,ARG,2017,44044811,1.389037132,GeoBiomass
Argentina,ARG,2017,44044811,12.52528763,Coal
Argentina,ARG,2017,44044811,370.8971863,Oil
Argentina,ARG,2017,44044811,483.0002747,Gas
Argentina,ARG,2018,44494502,3.73773241,Wind
Argentina,ARG,2018,44494502,85.40055084,Hydro
Argentina,ARG,2018,44494502,0.286082506,Solar
Argentina,ARG,2018,44494502,17.44683456,Nuclear
Argentina,ARG,2018,44494502,17.59417534,Biofuels
Argentina,ARG,2018,44494502,1.589832902,GeoBiomass
Argentina,ARG,2018,44494502,13.70914745,Coal
Argentina,ARG,2018,44494502,353.2106934,Oil
Argentina,ARG,2018,44494502,487.0214233,Gas
Argentina,ARG,2019,44938712,13.16922951,Wind
Argentina,ARG,2019,44938712,72.50111389,Hydro
Argentina,ARG,2019,44938712,2.107981682,Solar
Argentina,ARG,2019,44938712,21.35630226,Nuclear
Argentina,ARG,2019,44938712,17.97011948,Biofuels
Argentina,ARG,2019,44938712,1.649902105,GeoBiomass
Argentina,ARG,2019,44938712,8.123962402,Coal
Argentina,ARG,2019,44938712,324.7225952,Oil
Argentina,ARG,2019,44938712,465.5891724,Gas
Argentina,ARG,2020,45376763,24.71505928,Wind
Argentina,ARG,2020,45376763,62.16246033,Hydro
Argentina,ARG,2020,45376763,3.530673027,Solar
Argentina,ARG,2020,45376763,26.87119102,Nuclear
Argentina,ARG,2020,45376763,9.645982742,Biofuels
Argentina,ARG,2020,45376763,2.264698982,GeoBiomass
Argentina,ARG,2020,45376763,10.01532555,Coal
Argentina,ARG,2020,45376763,297.3770752,Oil
Argentina,ARG,2020,45376763,439.312439,Gas
Argentina,ARG,2021,45808747,33.85338974,Wind
Argentina,ARG,2021,45808747,51.28042221,Hydro
Argentina,ARG,2021,45808747,5.745080471,Solar
Argentina,ARG,2021,45808747,27.19756889,Nuclear
Argentina,ARG,2021,45808747,10.41952896,Biofuels
Argentina,ARG,2021,45808747,2.103896618,GeoBiomass
Argentina,ARG,2021,45808747,18.25390434,Coal
Argentina,ARG,2021,45808747,340.5950623,Oil
Argentina,ARG,2021,45808747,459.3515625,Gas
Australia,AUS,1965,11388000,0,Wind
Australia,AUS,1965,11388000,22.73852539,Hydro
Australia,AUS,1965,11388000,0,Solar
Australia,AUS,1965,11388000,0,Nuclear
Australia,AUS,1965,11388000,0,Biofuels
Australia,AUS,1965,11388000,0.296000004,GeoBiomass
Australia,AUS,1965,11388000,202.027771,Coal
Australia,AUS,1965,11388000,200.0193634,Oil
Australia,AUS,1965,11388000,0.029475,Gas
Australia,AUS,1966,11651000,0,Wind
Australia,AUS,1966,11651000,21.71921158,Hydro
Australia,AUS,1966,11651000,0,Solar
Australia,AUS,1966,11651000,0,Nuclear
Australia,AUS,1966,11651000,0,Biofuels
Australia,AUS,1966,11651000,0.284000009,GeoBiomass
Australia,AUS,1966,11651000,209.3888855,Coal
Australia,AUS,1966,11651000,214.0475464,Oil
Australia,AUS,1966,11651000,0.039299998,Gas
Australia,AUS,1967,11799000,0,Wind
Australia,AUS,1967,11799000,22.49023247,Hydro
Australia,AUS,1967,11799000,0,Solar
Australia,AUS,1967,11799000,0,Nuclear
Australia,AUS,1967,11799000,0,Biofuels
Australia,AUS,1967,11799000,0.289999992,GeoBiomass
Australia,AUS,1967,11799000,215.25,Coal
Australia,AUS,1967,11799000,234.3877716,Oil
Australia,AUS,1967,11799000,0.039299998,Gas
Australia,AUS,1968,12009000,0,Wind
Australia,AUS,1968,12009000,23.50954437,Hydro
Australia,AUS,1968,12009000,0,Solar
Australia,AUS,1968,12009000,0,Nuclear
Australia,AUS,1968,12009000,0,Biofuels
Australia,AUS,1968,12009000,0.282000005,GeoBiomass
Australia,AUS,1968,12009000,221.6944427,Coal
Australia,AUS,1968,12009000,255.2849884,Oil
Australia,AUS,1968,12009000,0.304574996,Gas
Australia,AUS,1969,12263000,0,Wind
Australia,AUS,1969,12263000,25.67885208,Hydro
Australia,AUS,1969,12263000,0,Solar
Australia,AUS,1969,12263000,0,Nuclear
Australia,AUS,1969,12263000,0,Biofuels
Australia,AUS,1969,12263000,0.280999988,GeoBiomass
Australia,AUS,1969,12263000,229.277771,Coal
Australia,AUS,1969,12263000,262.4481201,Oil
Australia,AUS,1969,12263000,4.12650013,Gas
Australia,AUS,1970,12507000,0,Wind
Australia,AUS,1970,12507000,30.07461166,Hydro
Australia,AUS,1970,12507000,0,Solar
Australia,AUS,1970,12507000,0,Nuclear
Australia,AUS,1970,12507000,0,Biofuels
Australia,AUS,1970,12507000,0.261000007,GeoBiomass
Australia,AUS,1970,12507000,231.6944427,Coal
Australia,AUS,1970,12507000,290.1954346,Oil
Australia,AUS,1970,12507000,17.30397415,Gas
Australia,AUS,1971,12937000,0,Wind
Australia,AUS,1971,12937000,34.02738571,Hydro
